exp_id,model,batch_size,lr,weight_decay,dropout,seed,unique_id,duration,total_energy_J,accuracy_0,accuracy,precision_0,precision,recall_0,recall,specificity_0,specificity,epochs,optimizer,test_accuracy,Pg_0,Pg,EDP,EDPinv,EDPinv_per_epoch,EEDP,EEDPinv,EEDP2,EEDPinv2,FLOPS,FLOPS_,FPJ,n_samples,rate,tot_samples,SPJ,Eg,Eg2,Eg3
205720,vit_small_patch32_224,128,0.04,0.0,0.0,20,205720_vit_small_patch32_224,643.6855655219406,77057.21173656167,0.8378,0.8744,0.8439860451081656,0.8737458892904715,0.8376451379382948,0.8736555660088482,0.9983616148371806,0.998731312105733,10,SGD,0.8797,0.5913213622106193,0.6666290092459212,49600614.91419262,2.0161040376817225e-08,2.0161040376817224e-09,4960061.491419262,2.0161040376817222e-07,496006.14914192626,2.016104037681722e-05,1137790752,11377907520,147655.3234095476,,,,,,,
20581,vit_small_patch32_224,128,0.025,0.0,0.0,1,20581_vit_small_patch32_224,648.9758503199555,77653.39204470672,0.8343,0.8792,0.8378522213607592,0.8786673021423548,0.8342235343004916,0.8782881998991013,0.9983262613491528,0.9987797970487486,10,SGD,0.8813,0.5821630029520986,0.6776710633918481,50395176.132442415,1.9843169063878707e-08,1.9843169063878707e-09,5039517.613244241,1.984316906387871e-07,503951.7613244241,1.984316906387871e-05,1137790752,11377907520,146521.70652699235,,,,,,,
20582,vit_small_patch32_224,128,0.025,0.0,0.0,2,20582_vit_small_patch32_224,648.3948369340505,77514.18254930952,0.8408,0.8831,0.8471104497227349,0.8827368095115317,0.8409095381186715,0.8835061066336479,0.9983919177937858,0.9988191908925476,10,SGD,0.8825,0.5979750686166397,0.6879193969686597,50259795.75413577,1.9896618857980775e-08,1.9896618857980775e-09,5025979.575413578,1.9896618857980774e-07,502597.9575413578,1.9896618857980775e-05,1137790752,11377907520,146784.8482148684,,,,,,,
20583,vit_small_patch32_224,128,0.025,0.0,0.0,3,20583_vit_small_patch32_224,648.2747133900411,77493.66372692748,0.8449,0.883,0.8479685705495068,0.8824949833879892,0.8446383807699002,0.8827419288107915,0.9984333318961636,0.9988181807340502,10,SGD,0.883,0.6041919700615126,0.6870575922710381,50237182.64211814,1.9905574863221216e-08,1.9905574863221217e-09,5023718.264211815,1.9905574863221212e-07,502371.82642118144,1.9905574863221214e-05,1137790752,11377907520,146823.71400187662,,,,,,,
20584,vit_small_patch32_224,128,0.025,0.0,0.0,4,20584_vit_small_patch32_224,632.8167427531444,76333.43682626545,0.8314,0.8793,0.837663993766045,0.8791319023087689,0.8321643184003829,0.8795458896951844,0.9982969684188422,0.9987808071658022,10,SGD,0.8821,0.5785604079330762,0.6790782252973525,48305076.855550215,2.070175776741572e-08,2.070175776741572e-09,4830507.685555022,2.0701757767415718e-07,483050.7685555022,2.070175776741572e-05,1137790752,11377907520,149055.3549409293,,,,,,,
20585,vit_small_patch32_224,128,0.025,0.0,0.0,5,20585_vit_small_patch32_224,650.8467557909898,77723.82017947872,0.8376,0.8829,0.8497258091431367,0.8835496044152028,0.8391004153495577,0.8836219734167046,0.9983595942630236,0.9988171704938426,10,SGD,0.8828,0.5962335500174928,0.6884857571484378,50586296.211495996,1.976819958945215e-08,1.976819958945215e-09,5058629.6211496,1.976819958945215e-07,505862.96211495996,1.976819958945215e-05,1137790752,11377907520,146388.93834253517,,,,,,,
20586,vit_small_patch32_224,128,0.025,0.0,0.0,6,20586_vit_small_patch32_224,644.0174141360912,76946.28321666311,0.8418,0.8781,0.8459377524861554,0.8787666534594244,0.8416269504557163,0.8782300450336689,0.9984020192247388,0.998768686115649,10,SGD,0.8847,0.5983735844734556,0.6768473826609985,49554746.3445787,2.0179701719114948e-08,2.017970171911495e-09,4955474.63445787,2.0179701719114947e-07,495547.463445787,2.017970171911495e-05,1137790752,11377907520,147868.18861623787,,,,,,,
20587,vit_small_patch32_224,128,0.025,0.0,0.0,7,20587_vit_small_patch32_224,644.6828819289804,77208.16182811631,0.8289,0.8809,0.836241120352885,0.8814389683905006,0.8295491367325646,0.8811353737663665,0.9982717159793304,0.9987969688669682,10,SGD,0.8842,0.5740167177090125,0.6833429356220376,49774780.27578911,2.0090495517192844e-08,2.0090495517192842e-09,4977478.027578911,2.0090495517192848e-07,497747.80275789107,2.0090495517192846e-05,1137790752,11377907520,147366.64169430587,,,,,,,
20588,vit_small_patch32_224,128,0.025,0.0,0.0,8,20588_vit_small_patch32_224,645.6221593411174,77315.76386132976,0.8413,0.8848,0.8472643157593573,0.8834901052816002,0.8400169113426281,0.8834157270508709,0.9983969684170994,0.9988363627073086,10,SGD,0.8823,0.5978071259353233,0.6897731338946972,49916770.415259644,2.0033347343607355e-08,2.0033347343607354e-09,4991677.041525964,2.0033347343607357e-07,499167.7041525964,2.0033347343607357e-05,1137790752,11377907520,147161.5483280606,,,,,,,
20589,vit_small_patch32_224,128,0.025,0.0,0.0,9,20589_vit_small_patch32_224,643.280505286064,77106.51116891208,0.8364,0.8845,0.8454117306493822,0.8845701545980924,0.8365444577541515,0.8845352888922866,0.9983474735505496,0.998833332488316,10,SGD,0.8805,0.5905450632635114,0.6912550392295548,49601115.4655833,2.016083692097347e-08,2.016083692097347e-09,4960111.54655833,2.016083692097347e-07,496011.15465583303,2.016083692097347e-05,1137790752,11377907520,147560.91732739896,,,,,,,
205810,vit_small_patch32_224,128,0.025,0.0,0.0,10,205810_vit_small_patch32_224,655.4745036959648,78117.98927542128,0.8415,0.8794,0.8471614845179978,0.8785243140141552,0.840873601596499,0.8788540317909355,0.998398988628054,0.9987818172147844,10,SGD,0.8787,0.5984876236168954,0.6781529005939879,51204350.25003346,1.9529590652297097e-08,1.95295906522971e-09,5120435.025003346,1.9529590652297099e-07,512043.5025003346,1.9529590652297097e-05,1137790752,11377907520,145650.28651575773,,,,,,,
205811,vit_small_patch32_224,128,0.025,0.0,0.0,11,205811_vit_small_patch32_224,648.479605556,77701.40023125385,0.8358,0.8822,0.8476532866198415,0.8828857018423641,0.8371028348082098,0.882640671879812,0.9983414125775324,0.9988100998881446,10,SGD,0.8838,0.5920774439665487,0.68665470153025,50387773.37311239,1.9846084338658508e-08,1.9846084338658506e-09,5038777.337311238,1.9846084338658513e-07,503877.7337311238,1.9846084338658513e-05,1137790752,11377907520,146431.17738080944,,,,,,,
205812,vit_small_patch32_224,128,0.025,0.0,0.0,12,205812_vit_small_patch32_224,644.9595628040843,77341.0348044072,0.8437,0.8818,0.8483286983332815,0.8816878046985839,0.8445952096320575,0.8823033040942589,0.9984212107457916,0.9988060595659154,10,SGD,0.8796,0.6035518991193061,0.6851473815842491,49881839.99426594,2.0047375961170496e-08,2.0047375961170495e-09,4988183.999426593,2.0047375961170498e-07,498818.3999426593,2.00473759611705e-05,1137790752,11377907520,147113.4637488926,,,,,,,
205813,vit_small_patch32_224,128,0.025,0.0,0.0,13,205813_vit_small_patch32_224,647.0384944521356,77461.06729621356,0.8312,0.8803,0.8395806109149595,0.8804953769523718,0.8319417551215732,0.8812399206299909,0.998294948223478,0.9987909081892792,10,SGD,0.8847,0.5795884610257511,0.682223264157984,50120292.36199758,1.9951998539382506e-08,1.9951998539382506e-09,5012029.236199758,1.9951998539382508e-07,501202.9236199758,1.995199853938251e-05,1137790752,11377907520,146885.49896285994,,,,,,,
205814,vit_small_patch32_224,128,0.025,0.0,0.0,14,205814_vit_small_patch32_224,648.5627501441631,77596.29966752027,0.8364,0.8783,0.8425732238978287,0.8772821239521863,0.8353195862661659,0.8777369340561608,0.9983474733904336,0.9987707060612212,10,SGD,0.8831,0.5877005072973673,0.675479747023893,50326069.51337756,1.9870417254305588e-08,1.9870417254305586e-09,5032606.951337756,1.9870417254305592e-07,503260.6951337756,1.987041725430559e-05,1137790752,11377907520,146629.5115714453,,,,,,,
205815,vit_small_patch32_224,128,0.025,0.0,0.0,15,205815_vit_small_patch32_224,636.7441471088678,76622.69990710476,0.8457,0.8792,0.8497795986761418,0.8794147832301276,0.8448993870819612,0.8786382130406258,0.998441412989947,0.9987797970783252,10,SGD,0.8842,0.6062478512198578,0.6785178507328125,48789055.70152814,2.0496399973748185e-08,2.0496399973748186e-09,4878905.5701528145,2.049639997374818e-07,487890.55701528146,2.049639997374818e-05,1137790752,11377907520,148492.64687611192,,,,,,,
205816,vit_small_patch32_224,128,0.025,0.0,0.0,16,205816_vit_small_patch32_224,643.4440060930792,77176.74626653068,0.8307,0.8788,0.8390802035486504,0.8795545969576449,0.8314886096723584,0.8788517637955552,0.99828989769391,0.9987757566479732,10,SGD,0.8817,0.5785763347394086,0.6784790964380893,49658914.794965595,2.013737118760758e-08,2.013737118760758e-09,4965891.47949656,2.013737118760758e-07,496589.147949656,2.0137371187607578e-05,1137790752,11377907520,147426.6287504047,,,,,,,
205817,vit_small_patch32_224,128,0.025,0.0,0.0,17,205817_vit_small_patch32_224,649.4801748329774,77691.6584859438,0.8355,0.8784,0.8422188202989627,0.8782055240801709,0.835064488057172,0.8781232763244143,0.998338382918324,0.9987717164916,10,SGD,0.8827,0.5866366340636334,0.6765660733736509,50459191.93651475,1.9817994732419623e-08,1.981799473241962e-09,5045919.193651475,1.9817994732419623e-07,504591.9193651475,1.9817994732419624e-05,1137790752,11377907520,146449.53836399983,,,,,,,
205818,vit_small_patch32_224,128,0.025,0.0,0.0,18,205818_vit_small_patch32_224,650.5745168731082,77905.33622856108,0.8331,0.88,0.8405988073958395,0.87977255070084,0.832677965961849,0.879986586828029,0.9983141401175216,0.9987878778556176,10,SGD,0.8786,0.5821436963638897,0.6804596775715908,50683226.47873318,1.973039345511286e-08,1.973039345511286e-09,5068322.647873318,1.973039345511286e-07,506832.26478733175,1.9730393455112863e-05,1137790752,11377907520,146047.8584755625,,,,,,,
205819,vit_small_patch32_224,128,0.025,0.0,0.0,19,205819_vit_small_patch32_224,644.9360129481647,77388.1239259584,0.8437,0.8815,0.8491102683595899,0.8820348343654756,0.8447594706377594,0.8823060818395217,0.9984212110253324,0.9988030294721812,10,SGD,0.8831,0.6042254449343077,0.6851839440994485,49910388.094346076,2.003590911995496e-08,2.0035909119954957e-09,4991038.809434608,2.003590911995496e-07,499103.8809434608,2.003590911995496e-05,1137790752,11377907520,147023.9481562557,,,,,,,
205820,vit_small_patch32_224,128,0.025,0.0,0.0,20,205820_vit_small_patch32_224,640.5517644488718,76908.7589300514,0.8325,0.8828,0.8385527195094327,0.882621076673871,0.8329798523174964,0.8822423101935374,0.9983080794403684,0.9988161606591712,10,SGD,0.8817,0.5805153353529557,0.6866098994083683,49264041.234217346,2.0298781320957273e-08,2.029878132095727e-09,4926404.123421734,2.0298781320957276e-07,492640.41234217345,2.0298781320957275e-05,1137790752,11377907520,147940.33447280328,,,,,,,
20591,vit_small_patch32_224,128,0.02,0.0,0.0,1,20591_vit_small_patch32_224,648.5148058061022,77682.4419191328,0.8338,0.879,0.8357300192620734,0.8780900295272928,0.8332625237235094,0.8778386609007307,0.9983212108402486,0.998777776845187,10,SGD,0.8792,0.5796689542664263,0.6767238694845812,50378213.73573022,1.984985027944253e-08,1.984985027944253e-09,5037821.373573023,1.9849850279442527e-07,503782.1373573023,1.9849850279442526e-05,1137790752,11377907520,146466.9137440912,,,,,,,
20592,vit_small_patch32_224,128,0.02,0.0,0.0,2,20592_vit_small_patch32_224,641.6221028419677,77230.14876847295,0.8398,0.8789,0.8442906310297567,0.8788415782882208,0.8402134098609845,0.8793153280831786,0.9983818167749025,0.998776766613238,10,SGD,0.8856,0.5947769255460488,0.6783645350707079,49552570.455625616,2.0180587824308755e-08,2.0180587824308757e-09,4955257.0455625625,2.018058782430875e-07,495525.70455625624,2.018058782430875e-05,1137790752,11377907520,147324.68733304722,,,,,,,
20593,vit_small_patch32_224,128,0.02,0.0,0.0,3,20593_vit_small_patch32_224,647.7703972260933,77690.54214740737,0.8471,0.8838,0.8494846545480766,0.8833341932896813,0.8466243237092175,0.8832036034326711,0.9984555541387714,0.9988262615495438,10,SGD,0.8815,0.6082886297482184,0.6886995893256046,50325633.347536616,1.9870589468675785e-08,1.9870589468675783e-09,5032563.334753661,1.9870589468675787e-07,503256.3334753662,1.9870589468675784e-05,1137790752,11377907520,146451.64270332866,,,,,,,
20594,vit_small_patch32_224,128,0.02,0.0,0.0,4,20594_vit_small_patch32_224,654.9158086110838,78190.83928779805,0.8339,0.8757,0.8398309317257251,0.8755317549277584,0.8348549969821794,0.8761128346258187,0.9983222209630468,0.9987444435021476,10,SGD,0.8778,0.5836972251673818,0.6708750963897874,51208416.73814756,1.9528039796923716e-08,1.9528039796923716e-09,5120841.673814756,1.9528039796923714e-07,512084.16738147556,1.9528039796923715e-05,1137790752,11377907520,145514.5848751052,,,,,,,
20595,vit_small_patch32_224,128,0.02,0.0,0.0,5,20595_vit_small_patch32_224,642.5951956370845,77106.24069746184,0.8395,0.8813,0.8513059136612051,0.8819511405898804,0.8411231685031929,0.881879176220442,0.9983787862020644,0.998801008860966,10,SGD,0.8801,0.6001520457671646,0.6846306790290569,49548099.82582562,2.0182408679954603e-08,2.0182408679954603e-09,4954809.982582562,2.0182408679954602e-07,495480.9982582562,2.01824086799546e-05,1137790752,11377907520,147561.43493810008,,,,,,,
20596,vit_small_patch32_224,128,0.02,0.0,0.0,6,20596_vit_small_patch32_224,636.3005763769615,76825.9530682686,0.8377,0.8778,0.8406500856457114,0.8782100980584573,0.8374569034016609,0.8779255635165625,0.9983606050579968,0.9987656558107654,10,SGD,0.8805,0.5887808544877432,0.6759511294829494,48884398.21804871,2.0456424471863252e-08,2.0456424471863252e-09,4888439.821804871,2.0456424471863254e-07,488843.9821804871,2.0456424471863253e-05,1137790752,11377907520,148099.79005258073,,,,,,,
20597,vit_small_patch32_224,128,0.02,0.0,0.0,7,20597_vit_small_patch32_224,634.4591811068822,76644.6654150396,0.8292,0.8832,0.836625570520949,0.8838922847595423,0.8299884252085813,0.8833738294917165,0.9982747462844516,0.998820201206229,10,SGD,0.8794,0.5747944263215813,0.6887954184644752,48627911.655437,2.0564321311713e-08,2.0564321311713e-09,4862791.165543701,2.0564321311712995e-07,486279.11655437003,2.0564321311712996e-05,1137790752,11377907520,148450.09053646895,,,,,,,
20598,vit_small_patch32_224,128,0.02,0.0,0.0,8,20598_vit_small_patch32_224,645.1448889339808,77456.73589447032,0.8378,0.8848,0.8434103256356293,0.8835394229812755,0.8363268137866665,0.8834024829162899,0.9983616148535192,0.9988363627073086,10,SGD,0.8815,0.5899879825678245,0.6898012964024048,49970817.27582674,2.0011679906699216e-08,2.0011679906699216e-09,4997081.727582674,2.0011679906699218e-07,499708.1727582673,2.0011679906699218e-05,1137790752,11377907520,146893.712839922,,,,,,,
20599,vit_small_patch32_224,128,0.02,0.0,0.0,9,20599_vit_small_patch32_224,639.3195951331872,76953.5616724488,0.8368,0.8808,0.8423049678267911,0.8807961274157908,0.8369888745912509,0.8812863528918287,0.9983515139575164,0.9987959587238724,10,SGD,0.8794,0.588971391217778,0.6828833499243291,49197919.89248673,2.032606260966564e-08,2.0326062609665642e-09,4919791.9892486725,2.0326062609665644e-07,491979.19892486726,2.0326062609665643e-05,1137790752,11377907520,147854.20288186037,,,,,,,
205910,vit_small_patch32_224,128,0.02,0.0,0.0,10,205910_vit_small_patch32_224,641.6605832718778,77076.77264074008,0.8358,0.881,0.8406974863670774,0.8800736286274937,0.8350305397662697,0.8804642449409741,0.9983414128247724,0.9987979788437752,10,SGD,0.88,0.585765193069253,0.6818428568455275,49457126.889371194,2.0219532813478284e-08,2.0219532813478285e-09,4945712.688937119,2.0219532813478284e-07,494571.2688937119,2.0219532813478285e-05,1137790752,11377907520,147617.8507503574,,,,,,,
205911,vit_small_patch32_224,128,0.02,0.0,0.0,11,205911_vit_small_patch32_224,654.1442689690739,78209.23221806005,0.8312,0.8872,0.8406466103991228,0.8876189881440867,0.8329466826477989,0.8878099160772048,0.9982949478872566,0.998860604986271,10,SGD,0.8789,0.5810253445229648,0.6983497687206702,51160121.03591543,1.9546474475656147e-08,1.9546474475656146e-09,5116012.103591543,1.9546474475656147e-07,511601.21035915427,1.9546474475656148e-05,1137790752,11377907520,145480.36334478448,,,,,,,
205912,vit_small_patch32_224,128,0.02,0.0,0.0,12,205912_vit_small_patch32_224,637.2756131067872,76808.58283891655,0.8451,0.8781,0.8479884339241219,0.877543544171406,0.8462672362179098,0.8784484796581163,0.9984353521722528,0.998768685795982,10,SGD,0.8825,0.6055158386728613,0.676073426146017,48948236.720534004,2.042974511440359e-08,2.0429745114403593e-09,4894823.6720534,2.042974511440359e-07,489482.36720534,2.0429745114403592e-05,1137790752,11377907520,148133.28275906117,,,,,,,
205913,vit_small_patch32_224,128,0.02,0.0,0.0,13,205913_vit_small_patch32_224,649.3318374680821,77617.41933984192,0.8315,0.8777,0.8392755600003398,0.8780907133182732,0.832495958719764,0.8786242461698983,0.9982979785287678,0.9987646455434324,10,SGD,0.88,0.5799748425734086,0.6763193714540208,50399461.5194702,1.984148183038984e-08,1.984148183038984e-09,5039946.151947021,1.984148183038984e-07,503994.61519470206,1.984148183038984e-05,1137790752,11377907520,146589.61373326142,,,,,,,
205914,vit_small_patch32_224,128,0.02,0.0,0.0,14,205914_vit_small_patch32_224,651.7933651979547,77880.57042891816,0.8361,0.8777,0.8423423349160565,0.8773067082256144,0.8351413104051869,0.8774035479977289,0.9983444430849148,0.9987646454501836,10,SGD,0.8802,0.5872015905662707,0.6747767270683827,50762039.08340088,1.9699760255040635e-08,1.9699760255040634e-09,5076203.908340089,1.969976025504063e-07,507620.39083400887,1.9699760255040632e-05,1137790752,11377907520,146094.30127870792,,,,,,,
205915,vit_small_patch32_224,128,0.02,0.0,0.0,15,205915_vit_small_patch32_224,643.3924124201294,77138.2372965606,0.8434,0.8805,0.8453520509524285,0.8805180857894279,0.8425542679313445,0.8800901313659806,0.998418180649551,0.998792928401158,10,SGD,0.8804,0.5997656248578721,0.681506890314156,49630156.584070526,2.0149039794103e-08,2.0149039794103e-09,4963015.658407053,2.0149039794102996e-07,496301.5658407053,2.0149039794102997e-05,1137790752,11377907520,147500.227108603,,,,,,,
205916,vit_small_patch32_224,128,0.02,0.0,0.0,16,205916_vit_small_patch32_224,638.9803584208712,76884.74776595412,0.8306,0.8781,0.836168166762596,0.878891456284474,0.8312706884982002,0.8783468441225327,0.9982888875921342,0.998768685935544,10,SGD,0.8839,0.5763472966377075,0.6770335379424326,49127843.684587635,2.035505580949647e-08,2.035505580949647e-09,4912784.368458764,2.0355055809496468e-07,491278.43684587633,2.035505580949647e-05,1137790752,11377907520,147986.53634964948,,,,,,,
205917,vit_small_patch32_224,128,0.02,0.0,0.0,17,205917_vit_small_patch32_224,632.6316436559428,76658.6569755924,0.8358,0.8778,0.8435229734939063,0.87814840008794,0.8357130074594055,0.8774310568098889,0.9983414132230322,0.9987656558821836,10,SGD,0.8862,0.5882142353993798,0.6755229267314349,48496692.16292612,2.06199630407878e-08,2.06199630407878e-09,4849669.216292612,2.06199630407878e-07,484966.9216292612,2.06199630407878e-05,1137790752,11377907520,148422.99576971,,,,,,,
205918,vit_small_patch32_224,128,0.02,0.0,0.0,18,205918_vit_small_patch32_224,642.7799068880267,77094.59438347055,0.8373,0.8823,0.843400575444922,0.8821060947087715,0.8366703332676515,0.8823055363102987,0.9983565643925748,0.9988111101967184,10,SGD,0.8803,0.5898682655029426,0.6858663103063386,49554856.199377395,2.0179656984103285e-08,2.0179656984103285e-09,4955485.619937739,2.0179656984103285e-07,495548.56199377397,2.0179656984103284e-05,1137790752,11377907520,147583.7263428093,,,,,,,
205919,vit_small_patch32_224,128,0.02,0.0,0.0,19,205919_vit_small_patch32_224,652.1646053439472,77935.36079290824,0.8441,0.877,0.8487848175353614,0.8774991203142125,0.8452324423651774,0.8779057254700443,0.9984252514321776,0.9987575748951752,10,SGD,0.8792,0.6046209862168765,0.674767645951182,50826683.813845135,1.9674704799993288e-08,1.967470479999329e-09,5082668.381384512,1.9674704799993292e-07,508266.8381384513,1.9674704799993292e-05,1137790752,11377907520,145991.59360067194,,,,,,,
205920,vit_small_patch32_224,128,0.02,0.0,0.0,20,205920_vit_small_patch32_224,647.804814588977,77558.05388110176,0.8345,0.879,0.8399567898903993,0.8785855694598801,0.8348666319914451,0.8787239938401068,0.9983282814769012,0.9987777767897584,10,SGD,0.8776,0.5842164265420764,0.6777886570743429,50242480.71432902,1.9903475819314048e-08,1.990347581931405e-09,5024248.071432902,1.9903475819314048e-07,502424.8071432901,1.990347581931405e-05,1137790752,11377907520,146701.81819469822,,,,,,,
306113,vit_b_16,128,0.03,0.0,0.0,13,306113_vit_b_16,1979.28643979202,403869.4473338384,0.7693,0.8718,0.7777433591983172,0.8734203954936801,0.7705618352185722,0.8729529798781163,0.9976696952319688,0.9987050495393948,10,SGD,0.8743,0.4599666240859118,0.6638474498098701,799373320.5541637,1.2509799542806261e-09,1.250979954280626e-10,79937332.05541638,1.250979954280626e-08,7993733.205541638,1.250979954280626e-06,17262805008,172628050080,427435.27944391815,,,,,,,
306114,vit_b_16,128,0.03,0.0,0.0,14,306114_vit_b_16,1982.5353165010456,406566.49781425967,0.7616,0.8702,0.7725149676574757,0.8701602277258274,0.7613179582318184,0.8698796098681402,0.9975919172144216,0.9986888878122144,10,SGD,0.876,0.4468408137230362,0.6578209139142989,806032440.422915,1.2406448547843964e-09,1.2406448547843964e-10,80603244.04229148,1.2406448547843967e-08,8060324.404229148,1.2406448547843967e-06,17262805008,172628050080,424599.79119790957,,,,,,,
306114,vit_b_16,128,0.03,0.0,0.0,14,306114_vit_b_16,1982.576116807002,404258.3180894009,0.7616,0.8702,0.7725149676574757,0.8701602277258274,0.7613179582318184,0.8698796098681402,0.9975919172144216,0.9986888878122144,10,SGD,0.876,0.4468408137230362,0.6578209139142989,801472886.4646143,1.2477028442111258e-09,1.247702844211126e-10,80147288.64646143,1.247702844211126e-08,8014728.864646142,1.247702844211126e-06,17262805008,172628050080,427024.11392762896,,,,,,,
306115,vit_b_16,128,0.03,0.0,0.0,15,306115_vit_b_16,2005.803599680076,409136.5492938133,0.7749,0.869,0.782235343567753,0.8691717319314446,0.7742205746490112,0.8688198335247748,0.9977262609464492,0.9986767666991776,10,SGD,0.875,0.4682299690858887,0.6553601692534116,820647563.3342156,1.2185498924009375e-09,1.2185498924009375e-10,82064756.33342156,1.2185498924009375e-08,8206475.633342155,1.2185498924009377e-06,17262805008,172628050080,421932.6050873802,,,,,,,
306115,vit_b_16,128,0.03,0.0,0.0,15,306115_vit_b_16,1994.511165879987,405997.9685854636,0.7749,0.869,0.782235343567753,0.8691717319314446,0.7742205746490112,0.8688198335247748,0.9977262609464492,0.9986767666991776,10,SGD,0.875,0.4682299690858887,0.6553601692534116,809767481.6682993,1.234922397648989e-09,1.2349223976489889e-10,80976748.16682993,1.2349223976489891e-08,8097674.8166829925,1.234922397648989e-06,17262805008,172628050080,425194.36902961094,,,,,,,
306116,vit_b_16,128,0.03,0.0,0.0,16,306116_vit_b_16,1974.3844721110072,403672.2468080746,0.7756,0.8696,0.784515722147106,0.8695891896046894,0.7756960143298567,0.8690639355243079,0.9977333316155546,0.9986828272846182,10,SGD,0.8785,0.4709182191265963,0.6563159718589007,797004215.9200245,1.2546985072665478e-09,1.2546985072665479e-10,79700421.59200245,1.2546985072665476e-08,7970042.159200245,1.2546985072665477e-06,17262805008,172628050080,427644.088601602,,,,,,,
306117,vit_b_16,128,0.03,0.0,0.0,17,306117_vit_b_16,1989.051310414012,405444.9640480265,0.7663,0.8727,0.7775190323366765,0.8731515702989738,0.7678493058405924,0.87290275761654,0.9976393926322936,0.9987141407021436,10,SGD,0.8763,0.4564145065462813,0.664296065032958,806450837.0404891,1.2400011929676918e-09,1.2400011929676917e-10,80645083.7040489,1.2400011929676918e-08,8064508.37040489,1.2400011929676918e-06,17262805008,172628050080,425774.3106646444,,,,,,,
306118,vit_b_16,128,0.03,0.0,0.0,18,306118_vit_b_16,1981.3729563000088,403891.8303083382,0.7792,0.8743,0.7839489506294963,0.874162156285646,0.78004182377271,0.8742292193214266,0.9977696952543366,0.9987303020537596,10,SGD,0.8731,0.4754281856677422,0.6673075281949518,800260349.8434536,1.249593335713333e-09,1.2495933357133328e-10,80026034.98434538,1.2495933357133327e-08,8002603.498434537,1.2495933357133327e-06,17262805008,172628050080,427411.5917328971,,,,,,,
306119,vit_b_16,128,0.03,0.0,0.0,19,306119_vit_b_16,1991.429519327008,405520.2260762659,0.743,0.8761,0.7555041633081866,0.8769700758585618,0.7450466573484346,0.8768652976299152,0.9974040386021144,0.9987484839797742,10,SGD,0.874,0.4171384938069822,0.6728642757036786,807564948.8924378,1.2382904946177812e-09,1.2382904946177811e-10,80756494.88924378,1.2382904946177811e-08,8075649.488924378,1.2382904946177813e-06,17262805008,172628050080,425695.2896044548,,,,,,,
306620,vit_b_32,128,0.035,0.0,0.0,20,306620_vit_b_32,899.6181106610165,147767.82284464705,0.7367,0.8572,0.7530279751732639,0.8568224393052319,0.7371169089773878,0.8568368135766132,0.9973404018904416,0.9985575745915496,10,SGD,0.8575,0.4078322513208156,0.6284116415784858,132934609.60399318,7.522495480890639e-09,7.522495480890639e-10,13293460.96039932,7.522495480890637e-08,1329346.096039932,7.5224954808906375e-06,4398947904,43989479040,297693.22030444694,,,,,,,
306621,vit_b_32,128,0.035,0.0,0.0,21,306621_vit_b_32,915.2549895909906,149066.87432606568,0.7317,0.854,0.7451384880121468,0.8547929273058166,0.7328414334865246,0.8549849599561976,0.997289897177938,0.9985252515392432,10,SGD,0.8602,0.3984753734773145,0.6232127331661858,136434200.50966474,7.32954051304139e-09,7.32954051304139e-10,13643420.050966475,7.32954051304139e-08,1364342.0050966474,7.32954051304139e-06,4398947904,43989479040,295098.9563501436,,,,,,,
306622,vit_b_32,128,0.035,0.0,0.0,22,306622_vit_b_32,907.1946601180244,147880.7616689089,0.7111,0.854,0.7360864322239332,0.8543239625641715,0.7112881621919703,0.8547124748020682,0.9970818160428322,0.9985252514442836,10,SGD,0.8662,0.3712238480944207,0.6226723101405591,134156637.3202204,7.45397335513923e-09,7.453973355139229e-10,13415663.732022038,7.453973355139231e-08,1341566.3732022038,7.45397335513923e-06,4398947904,43989479040,297465.86738908134,,,,,,,
306623,vit_b_32,128,0.035,0.0,0.0,23,306623_vit_b_32,916.3255083039984,149178.489617313,0.7468,0.862,0.7560868276456785,0.8613129866484489,0.7453392850687308,0.8609262302816053,0.9974424222499436,0.9986060595201114,10,SGD,0.8612,0.4197762165915569,0.6383052231048604,136696055.32660708,7.315500053097406e-09,7.315500053097406e-10,13669605.532660708,7.315500053097406e-08,1366960.5532660708,7.315500053097406e-06,4398947904,43989479040,294878.1634191769,,,,,,,
306624,vit_b_32,128,0.035,0.0,0.0,24,306624_vit_b_32,901.1927000159922,147446.06411878308,0.7295,0.858,0.7441653628132717,0.8572056277246284,0.7275155698497785,0.8572147256396818,0.9972676746146316,0.9985656554354072,10,SGD,0.8609,0.3938662629945268,0.6295620622262029,132877316.62993722,7.525738970068126e-09,7.525738970068125e-10,13287731.662993722,7.525738970068126e-08,1328773.1662993722,7.5257389700681255e-06,4398947904,43989479040,298342.85033584834,,,,,,,
306625,vit_b_32,128,0.035,0.0,0.0,25,306625_vit_b_32,924.8854371829948,149998.7678463702,0.7393,0.8625,0.7521655589702817,0.8622930127417842,0.7395366642698149,0.8630187613246275,0.997366664417358,0.9986111099247668,10,SGD,0.8594,0.4101556592461935,0.6409595182348629,138731675.97650066,7.208159152992478e-09,7.208159152992478e-10,13873167.597650066,7.208159152992478e-08,1387316.7597650066,7.208159152992479e-06,4398947904,43989479040,293265.6025885115,,,,,,,
