exp_id,model,epoch,epoch_label,lr,dropout,weight_decay,optimizer,batch_size,val_accuracy,val_recall,val_precision,val_specificity,val_f1,Pg,energy_J,duration_s,SPJ,FPJ,EDP_inv,Eg,perfJ
421,vit_b_32,1,epoch_1,0.03,0.1,0.0,SGD,256,0.3749,0.37303721681856755,0.41598572386195565,0.9936858537679866,0.3387308736045981,0.05780895732578555,15602.092821425405,92.79016562108882,3.076510347001943,281946.0154703856,6.90740932872886e-07,0.5991554778447159,3.7052053200452713e-06
421,vit_b_32,10,epoch_10,0.03,0.1,0.0,SGD,256,0.854,0.8515700666735267,0.8537534867471863,0.9985252513999778,0.8503888754109677,0.6199687518417449,156034.23118000443,922.0104047660716,3.0762480538405814,281921.97767971054,6.950952048956436e-09,0.006028296125266414,3.973286804781547e-06
422,vit_b_32,1,epoch_1,0.03,0.1,0.0,SGD,256,0.3613,0.35888749831434197,0.4162133102465876,0.9935484792392648,0.3156448218130283,0.05362055677590886,15683.870140028012,94.00243747700006,3.0604691043376793,280475.9198288123,6.782778693651995e-07,0.5822255071828077,3.4188345285427805e-06
422,vit_b_32,10,epoch_10,0.03,0.1,0.0,SGD,256,0.8522,0.8526551790893855,0.8539957143222923,0.998507069409055,0.8503389178462506,0.6196148239242247,157416.33259239706,936.8846730545629,3.0492388692784425,279446.7277668278,6.780536772953971e-09,0.00577769419221085,3.936153343939301e-06
423,vit_b_32,1,epoch_1,0.03,0.1,0.0,SGD,256,0.402,0.40336117885096734,0.46245708754319087,0.993959590418478,0.3597273924466174,0.07453501082608954,15867.258173390685,94.74398163799196,3.025097308903423,277234.28054993233,6.651911763953429e-07,0.5578696816831643,4.697409597272729e-06
423,vit_b_32,10,epoch_10,0.03,0.1,0.0,SGD,256,0.8555,0.854748815719727,0.855732709542669,0.998540402701455,0.8527929610607312,0.6248306087377463,157312.72592339924,931.9430905517656,3.051247107838738,279630.77228360996,6.820979598908543e-09,0.005819813846929989,3.9719012245836805e-06
431,vit_b_32,1,epoch_1,0.03,0.1,0.0,SGD,72,0.617,0.6172250357042307,0.6392747451298982,0.9961313101793934,0.600826840350033,0.24251177828791826,15881.15470238564,95.71627186704427,3.022450249967625,276991.69150082,6.578579828982283e-07,0.5507544977381519,1.5270412185550246e-05
431,vit_b_32,10,epoch_10,0.03,0.1,0.0,SGD,72,0.8535,0.8516824754179272,0.8523012654103508,0.9985202008910735,0.8502035503180546,0.6186303536440908,158511.98036615064,948.772386200726,3.028162280801971,277515.1691272019,6.64929914707989e-09,0.005587811464446107,3.9027356305504585e-06
432,vit_b_32,1,epoch_1,0.03,0.1,0.0,SGD,72,0.6867,0.6868887838288192,0.7027730460077024,0.9968353507838761,0.6732286362056082,0.3304395328732941,15671.764276492202,93.62839815905318,3.0628332045550524,280692.5771974802,6.815135829462768e-07,0.5859071403596074,2.1085024445458037e-05
432,vit_b_32,10,epoch_10,0.03,0.1,0.0,SGD,72,0.8617,0.862169153529981,0.8627818246804023,0.9986030290884457,0.8605337376632779,0.6400920605945913,157644.4259112369,940.8303905937355,3.0448269720000645,279042.400552549,6.742330592655466e-09,0.005728525632598947,4.060353272211482e-06
433,vit_b_32,1,epoch_1,0.03,0.1,0.0,SGD,72,0.67,0.6681582165052217,0.691979457863645,0.996666663608859,0.6566958689650838,0.308743092938848,15858.244458715768,95.7851414710749,3.0268167529489034,277391.8585661805,6.583346997732895e-07,0.5527472443370617,1.9468932626345113e-05
433,vit_b_32,10,epoch_10,0.03,0.1,0.0,SGD,72,0.8616,0.861005485333407,0.8609416904751764,0.9986020189195942,0.8595430546877428,0.6377901196217387,159655.87723852755,955.3378981088754,3.006466209088407,275526.83810242236,6.556288912365918e-09,0.005430981438193058,3.994780089860855e-06
441,vit_b_32,1,epoch_1,0.03,0.1,0.0,SGD,96,0.6538,0.6524291522411788,0.676028224055357,0.9965030276347415,0.6370791205444497,0.287356962977278,15643.572952227749,94.28953619906679,3.0683527443878784,281198.4140345355,6.779545014742949e-07,0.5849499405824602,1.836901095771452e-05
441,vit_b_32,10,epoch_10,0.03,0.1,0.0,SGD,96,0.8635,0.8613254581135656,0.8625007007295558,0.9986212110691572,0.8601282736443139,0.6406043282882934,160422.5992712458,962.6478451585863,2.9920971370648735,274209.98811783176,6.475406072499519e-09,0.005312830577031524,3.9932299513807685e-06
442,vit_b_32,1,epoch_1,0.03,0.1,0.0,SGD,96,0.6673,0.6681560808065684,0.6795278476474041,0.996639391017541,0.6509210540804199,0.30195648237250583,15711.307455201275,94.70881772786379,3.0551244787784646,279986.11296628375,6.720433024948672e-07,0.5748607518667698,1.9219055017126678e-05
442,vit_b_32,10,epoch_10,0.03,0.1,0.0,SGD,96,0.8622,0.8625127966302535,0.8633158270198902,0.9986080795978874,0.8610521408807724,0.6411185518030441,157296.67948601587,944.3918282808736,3.0515583772553407,279659.2984908546,6.731753807655623e-09,0.0057448563169583645,4.075855599100815e-06
443,vit_b_32,1,epoch_1,0.03,0.1,0.0,SGD,96,0.6482,0.6483058964360566,0.663768430500962,0.9964464613866565,0.63049591386797,0.2779454446273269,15616.365014880506,94.39278937596828,3.0736986458924216,281688.3378307522,6.783927975794628e-07,0.5873694864004689,1.779834451631212e-05
443,vit_b_32,10,epoch_10,0.03,0.1,0.0,SGD,96,0.8609,0.860262226487674,0.860304761167652,0.9985949482060372,0.8587422686268381,0.6362462749224496,155994.65417162472,935.5653101289645,3.0770285209383257,281993.50339020556,6.851981380545754e-09,0.005945478308625853,4.07864152974405e-06
451,vit_b_32,1,epoch_1,0.03,0.1,0.0,SGD,64,0.6976,0.6965007464961865,0.7118005727395088,0.9969454522147482,0.6872025393540155,0.34479248210255836,16035.211241189898,96.25442876899615,2.993412389647955,274330.5241093646,6.478949479543632e-07,0.5320412174434918,2.1502210162151437e-05
451,vit_b_32,10,epoch_10,0.03,0.1,0.0,SGD,64,0.8658,0.8637569918038258,0.8645701543926754,0.9986444434101164,0.8627192360221462,0.6456843891403872,159722.06238936176,950.8495252558496,3.005220398606437,275412.6661147465,6.584507500012091e-09,0.005449837264064755,4.042549786055059e-06
452,vit_b_32,1,epoch_1,0.03,0.1,0.0,SGD,64,0.7007,0.7010025652845525,0.7151810257207387,0.9969767650482417,0.6912532507187362,0.3502295172798552,16121.300554970807,96.50309416698292,2.977427276188321,272865.5724146051,6.427745706604769e-07,0.5222140997136663,2.172464411823562e-05
452,vit_b_32,10,epoch_10,0.03,0.1,0.0,SGD,64,0.8584,0.8589603309686431,0.8588529753384029,0.9985696957261311,0.8572011106134493,0.6323536402819853,159933.507171857,953.5811917460524,3.001247258863739,275048.54872425814,6.556964954937209e-09,0.005412700495697962,3.953853394851699e-06
453,vit_b_32,1,epoch_1,0.03,0.1,0.0,SGD,64,0.6834,0.681425446232783,0.7028737657280076,0.9968020172683782,0.6699597423380902,0.3262718187068323,16012.566454619468,96.41624992690049,2.997645638882109,274718.4791686499,6.477222548833015e-07,0.533404880341774,2.0375985300763956e-05
453,vit_b_32,10,epoch_10,0.03,0.1,0.0,SGD,64,0.8584,0.8576399838517554,0.8572381486153781,0.9985696956576195,0.8560047269627026,0.6301944885320901,160035.2492280577,955.0545455785468,2.999339222548262,274873.6872169514,6.54268744045779e-09,0.005394049512691091,3.937848015183415e-06
461,vit_b_32,1,epoch_1,0.03,0.1,0.0,SGD,192,0.4874,0.4850227992374422,0.5424162288624541,0.9948222182714284,0.45759972427377626,0.1275633246919499,15854.073542343554,96.27986774407327,3.0276130529986567,277464.83528357255,6.551242062892714e-07,0.5503411231275437,8.046091394192779e-06
461,vit_b_32,10,epoch_10,0.03,0.1,0.0,SGD,192,0.8578,0.8555760262914406,0.8571499481388956,0.9985636352676495,0.8542864093092791,0.6281700096461533,156597.1150676391,941.6832813473884,3.0651905674805904,280908.6171287357,6.781275412593306e-09,0.005838938826522998,4.011376642378293e-06
462,vit_b_32,1,epoch_1,0.03,0.1,0.0,SGD,192,0.5018,0.500844835926412,0.5486724015531059,0.9949676723923622,0.470443672056751,0.13720057865212199,15437.36705464018,92.45775213208981,3.109338518032588,284954.54493179,7.006214654645793e-07,0.6207647306308548,8.887563414570886e-06
462,vit_b_32,10,epoch_10,0.03,0.1,0.0,SGD,192,0.8561,0.8565656117345969,0.8577995780200146,0.9985464633826996,0.8544951815421216,0.6281151058324352,154434.23542508116,921.3545542054344,3.1081191206004104,284842.7935614062,7.027965660300774e-09,0.0062220360387533775,4.067201188282797e-06
463,vit_b_32,1,epoch_1,0.03,0.1,0.0,SGD,192,0.5108,0.5118896727743448,0.5595741879731047,0.9950585813256179,0.47661498674628666,0.1455906815213113,15768.727496901622,95.69002077984624,3.043999587755668,278966.5751319721,6.627301108455772e-07,0.562773271730137,9.232874469415381e-06
463,vit_b_32,10,epoch_10,0.03,0.1,0.0,SGD,192,0.8552,0.8548300800207397,0.8549650228428298,0.9985373723956449,0.8527582569663386,0.6241085895665467,156675.7886574138,944.6952034025453,3.063651404682345,280767.56094195956,6.756260717848186e-09,0.005811559350457778,3.983439910624725e-06
511,vit_b_32,1,epoch_1,0.03,0.0,0.0,SGD,128,0.7325,0.7316327884344399,0.7439829016439923,0.9972979777362605,0.7276688301390797,0.3976387339646771,15059.924514946963,91.61354874889366,3.1872669715150326,292096.27841321833,7.247988550459725e-07,0.6747796312959223,2.6403766736680583e-05
511,vit_b_32,10,epoch_10,0.03,0.0,0.0,SGD,128,0.8601,0.8583131261227659,0.8578769223368237,0.9985868676086087,0.8574132212028553,0.6324199147559683,152229.43713771764,922.955563280033,3.1531352215784496,288968.2827914812,7.117386765920243e-09,0.006485050157073574,4.154386475093092e-06
512,vit_b_32,1,epoch_1,0.03,0.0,0.0,SGD,128,0.7319,0.7319966994959057,0.7402692474539394,0.9972919168373992,0.7247153871299119,0.3955240328051166,15173.701249971824,91.92530216299929,3.163367935696581,289906.0572981934,7.169244713875105e-07,0.6574767544131441,2.606641756610643e-05
512,vit_b_32,10,epoch_10,0.03,0.0,0.0,SGD,128,0.8582,0.85818414525565,0.8580108724358473,0.9985676755223545,0.8574048067397562,0.6310144311549003,150832.66215380715,908.8939317660406,3.1823346027701493,291644.2527225504,7.294430652528269e-09,0.006770031094269196,4.18353970648242e-06
513,vit_b_32,1,epoch_1,0.03,0.0,0.0,SGD,128,0.7203,0.7193180171445483,0.7349548806076536,0.9971747448830239,0.7139128092076388,0.379722474399608,15200.354066896565,92.42347100004554,3.157821178951004,289397.72617402766,7.118098954335258e-07,0.6504990532722011,2.4981159828807555e-05
513,vit_b_32,10,epoch_10,0.03,0.0,0.0,SGD,128,0.8583,0.8578806393495967,0.8580012243080074,0.9985686855556829,0.8573186740773564,0.6308583120621944,152252.1195022313,922.4232982173562,3.1526654707290658,288925.2325932666,7.120432752199649e-09,0.0064858925707805765,4.1435108695018795e-06
521,vit_b_32,1,epoch_1,0.03,0.0,0.0,SGD,256,0.6779,0.6765564442915951,0.6843886482401781,0.9967464621639234,0.6614918593280215,0.3128651351918997,15253.055275056915,91.31855460884981,3.146910512970713,288397.82093975175,7.17933348460339e-07,0.6515691222529905,2.0511637147445678e-05
521,vit_b_32,10,epoch_10,0.03,0.0,0.0,SGD,256,0.862,0.8604744954497313,0.8601695799800805,0.9986060595424445,0.8597914491561255,0.6371233835941451,152134.40115888123,902.2132034748793,3.155104935791038,289148.79675412585,7.28556759930084e-09,0.00664658540541498,4.187898192262029e-06
522,vit_b_32,1,epoch_1,0.03,0.0,0.0,SGD,256,0.6693,0.6713543376881955,0.6831404874827055,0.9966595930553074,0.6558767918073619,0.30593523689481333,15185.710937196041,90.67000635014847,3.160866172055751,289676.78379977396,7.262752175200105e-07,0.6649990482282397,2.0146257107097456e-05
522,vit_b_32,10,epoch_10,0.03,0.0,0.0,SGD,256,0.858,0.8580676256189378,0.8585865156423784,0.9985656553185778,0.8575720935202784,0.6312036372300529,151425.27496613428,898.5851110322401,3.1698803261697908,290502.8836819883,7.349239671466272e-09,0.0067676162555826945,4.168416648879913e-06
523,vit_b_32,1,epoch_1,0.03,0.0,0.0,SGD,256,0.6681,0.6698189381841992,0.6819368232356406,0.9966474716720615,0.6523416315144391,0.30414774835711184,15471.847435146996,92.82411860884167,3.1024090821216115,284319.4985239464,6.963009561832109e-07,0.6141899405777039,1.9658140350207127e-05
523,vit_b_32,10,epoch_10,0.03,0.0,0.0,SGD,256,0.8621,0.8618386503201246,0.862006562887742,0.9986070694292779,0.861243479497463,0.6395710839699946,152487.58500935714,908.4826138964854,3.1477972450711027,288479.08527963544,7.21853211819273e-09,0.0065549589518862144,4.1942502003081e-06
531,vit_b_32,1,epoch_1,0.03,0.0,0.0,SGD,72,0.7372,0.7355745310447097,0.749119784980325,0.9973454525199599,0.7319644868253726,0.40514351275510635,15562.31147375395,93.58853215700947,3.0843747139332516,282666.74339598493,6.86599149054646e-07,0.5986115750757391,2.6033633463665494e-05
531,vit_b_32,10,epoch_10,0.03,0.0,0.0,SGD,72,0.8646,0.8634502647233353,0.8625346378758296,0.9986323221887463,0.8623014504232769,0.6430351619176318,155066.64511878727,929.9147674522828,3.0954432504314564,283681.1166340917,6.934872238596262e-09,0.006089641672774365,4.146830941141733e-06
532,vit_b_32,1,epoch_1,0.03,0.0,0.0,SGD,72,0.7375,0.7377790863316851,0.7589519329252176,0.9973484825431455,0.7345263188018447,0.4118599547789901,15604.07840936264,93.74696540203877,3.076118867180224,281910.1384007771,6.83604098096253e-07,0.5928140195656184,2.6394378698575945e-05
532,vit_b_32,10,epoch_10,0.03,0.0,0.0,SGD,72,0.8599,0.8599725326188339,0.8595391776416383,0.998584847254456,0.8589568294098795,0.6347214530479435,154437.75640971443,924.8528959944379,3.10804825943332,284836.2995076052,7.001222106272157e-09,0.0061980766666645416,4.109885223688851e-06
533,vit_b_32,1,epoch_1,0.03,0.0,0.0,SGD,72,0.7245,0.7230105495434793,0.7397339676084356,0.9972171691643656,0.7182601644959279,0.3864099781663684,15547.578187943518,93.45595577987842,3.087297546908106,282934.60568741156,6.882247188762585e-07,0.6011665727661675,2.4853387035288415e-05
533,vit_b_32,10,epoch_10,0.03,0.0,0.0,SGD,72,0.8614,0.8608053970522758,0.8606874824819838,0.9985999987157207,0.8601185333438087,0.6373043702776034,155241.45255268604,930.8600771483034,3.0919576705010345,283361.68153973436,6.9200287329372965e-09,0.006062930061501424,4.105246116924307e-06
541,vit_b_32,1,epoch_1,0.03,0.0,0.0,SGD,96,0.7332,0.7316151758751586,0.7436725386336712,0.9973050484487263,0.726583204811806,0.3978459340388676,15307.462038206495,92.52083541499451,3.135725561833498,287372.7789113893,7.060854517634824e-07,0.6362692535153649,2.599032635494168e-05
541,vit_b_32,10,epoch_10,0.03,0.0,0.0,SGD,96,0.8632,0.8616658195964455,0.8613891199419023,0.9986181807638146,0.8609316888717806,0.6398072366399723,152414.46226784214,917.5419394094497,3.14930744010685,288617.48672311736,7.150689123934881e-09,0.006499584543608314,4.19781185538431e-06
542,vit_b_32,1,epoch_1,0.03,0.0,0.0,SGD,96,0.7296,0.7297027734148549,0.7525326595958555,0.9972686844939677,0.7270805741903552,0.39954744420009497,15158.827903988544,91.24354470195249,3.1664717288181885,290190.5036366672,7.229898973404742e-07,0.6643409754758193,2.6357410132940903e-05
542,vit_b_32,10,epoch_10,0.03,0.0,0.0,SGD,96,0.8617,0.8618469987600436,0.8617633425802045,0.9986030290884457,0.8610592338151206,0.6390975635704116,151921.80784355747,913.2318373448215,3.159520063730964,289553.42004156817,7.2077354259176936e-09,0.006593995602195672,4.206753280796439e-06
543,vit_b_32,1,epoch_1,0.03,0.0,0.0,SGD,96,0.7133,0.7122221624728899,0.728767644287598,0.9971040377474543,0.7071893646706756,0.3691622338056613,15425.456917981019,94.11175442882814,3.1117392667991415,285174.5609475121,6.8883957997696e-07,0.611268582819241,2.3932012890674206e-05
543,vit_b_32,10,epoch_10,0.03,0.0,0.0,SGD,96,0.858,0.8578579892643623,0.8578827137421778,0.9985656552498727,0.8570114102434316,0.6305321416263489,152647.12851879478,924.6728972678538,3.14450723480789,288177.5731181459,7.084728836045287e-09,0.006420014522066443,4.130651835672848e-06
551,vit_b_32,1,epoch_1,0.03,0.0,0.0,SGD,64,0.743,0.7423653043662394,0.7619690561380875,0.9974040384232483,0.7384007538177229,0.41919388345454417,15696.608265841845,94.74794241692871,3.057985469667045,280248.307755298,6.72394872046115e-07,0.5762392134947989,2.670601676202702e-05
551,vit_b_32,10,epoch_10,0.03,0.0,0.0,SGD,64,0.8615,0.860307283766782,0.8601405874441245,0.9986010090335405,0.8595963443583626,0.6366054076098469,156655.71475038078,939.2179598219227,3.064043981828842,280803.5385756208,6.7965320460372475e-09,0.005847698060509519,4.063722849972184e-06
552,vit_b_32,1,epoch_1,0.03,0.0,0.0,SGD,64,0.7441,0.7444056660035193,0.7658811399625652,0.9974151492677749,0.7412634187835679,0.4231343764385413,15603.465402164944,93.46408021589741,3.076239717450209,281921.2136933156,6.857000817730029e-07,0.5946783567898315,2.7117974471224346e-05
552,vit_b_32,10,epoch_10,0.03,0.0,0.0,SGD,64,0.8609,0.8609020170886313,0.8606942118980376,0.9985949482733391,0.8601847962891235,0.6370076974312943,155946.55962444222,930.9134157474618,3.077977488929274,282080.47132259613,6.888345353565683e-09,0.005980718652274756,4.0847819853504044e-06
553,vit_b_32,1,epoch_1,0.03,0.0,0.0,SGD,64,0.7321,0.7312255916743446,0.752679841823746,0.9972939369115557,0.7275244149915742,0.40184193195428897,15891.448010030072,96.58867772389203,3.020492529674089,276812.27671786444,6.514938312068642e-07,0.5447201254013602,2.5286678199536113e-05
553,vit_b_32,10,epoch_10,0.03,0.0,0.0,SGD,64,0.8601,0.8597299825347694,0.8596982672007001,0.9985868673905437,0.8589638427285899,0.6348087759554313,157226.47978746856,944.5534094150644,3.0529208607153304,279784.1629441995,6.733607363818279e-09,0.00575157070975049,4.037543655582293e-06
561,vit_b_32,1,epoch_1,0.03,0.0,0.0,SGD,192,0.7135,0.7117284421205399,0.7243737569850738,0.9971060583979013,0.7025121294006068,0.36678567185280836,15151.101535821323,92.71217964217067,3.1680864844390983,290338.4875086271,7.119000115614431e-07,0.6548180448808611,2.4208515201724926e-05
561,vit_b_32,10,epoch_10,0.03,0.0,0.0,SGD,192,0.8596,0.8580120354149584,0.857992175648169,0.9985818170997045,0.857274186568058,0.6319122402655695,151536.90980703145,920.6268717555795,3.167545125548862,290288.8748095538,7.167998835738381e-09,0.006590997224834165,4.170021950891387e-06
562,vit_b_32,1,epoch_1,0.03,0.0,0.0,SGD,192,0.706,0.707814346775859,0.7119502716243831,0.9970303004483231,0.6959238112298824,0.35471706250142054,15164.624600468667,92.63690220494755,3.1652613410896135,290079.57795829966,7.11843153607869e-07,0.6535984909976152,2.339108760334614e-05
562,vit_b_32,10,epoch_10,0.03,0.0,0.0,SGD,192,0.8593,0.8592517167782873,0.8594761687191129,0.9985787866431259,0.8586776734925088,0.633696626847732,150646.44045469334,912.9051830989774,3.1862684478386942,292004.76896252827,7.271356751198237e-09,0.006765310909764503,4.20651576588904e-06
563,vit_b_32,1,epoch_1,0.03,0.0,0.0,SGD,192,0.7041,0.7047680806359574,0.7149317667366948,0.9970111083692769,0.6933799820756141,0.3537082279072849,15130.320806613661,92.13637902704068,3.172437690747348,290737.25271424267,7.173328558003413e-07,0.6616289601026016,2.337744403626091e-05
563,vit_b_32,10,epoch_10,0.03,0.0,0.0,SGD,192,0.8584,0.858140814722955,0.8583279676491287,0.9985696956576195,0.8575118474146117,0.6313641424846512,151471.00311513548,920.565068583237,3.168923359114117,290415.1826773268,7.171599151574949e-09,0.006600047485873164,4.168217873388886e-06
571,vit_b_32,1,epoch_1,0.03,0.0,0.0,SGD,128,0.7325,0.7316327884344399,0.7439829016439923,0.9972979777362605,0.7276688301390797,0.3976387339646771,15237.226550035008,93.05089112999849,3.150179584347633,288697.4141622836,7.052994393023903e-07,0.6414336582886572,2.6096529618361783e-05
571,vit_b_32,10,epoch_10,0.03,0.0,0.0,SGD,128,0.8601,0.8583131261227659,0.8578769223368237,0.9985868676086087,0.8574132212028553,0.6324199147559683,151643.40838840173,921.4427540139295,3.1653205708129692,290085.00605137076,7.156622402351285e-09,0.006571296833664883,4.170441178268439e-06
572,vit_b_32,1,epoch_1,0.03,0.0,0.0,SGD,128,0.7319,0.7319966994959057,0.7402692474539394,0.9972919168373992,0.7247153871299119,0.3955240328051166,15235.17333024915,93.44440978695638,3.1506041289794124,288736.32144807774,7.024238921306405e-07,0.6389906923343703,2.5961242726383105e-05
572,vit_b_32,10,epoch_10,0.03,0.0,0.0,SGD,128,0.8582,0.85818414525565,0.8580108724358473,0.9985676755223545,0.8574048067397562,0.6310144311549003,151691.9790478798,922.9069215517957,3.1643070583744812,289992.12295935064,7.142980746670591e-09,0.006554571432935548,4.159840455082519e-06
573,vit_b_32,1,epoch_1,0.03,0.0,0.0,SGD,128,0.7203,0.7193180171445483,0.7349548806076536,0.9971747448830239,0.7139128092076388,0.379722474399608,14886.965881853823,90.4749588270206,3.2242970381566245,295489.88953901024,7.424469249002296e-07,0.7073642107656468,2.5507042698503348e-05
573,vit_b_32,10,epoch_10,0.03,0.0,0.0,SGD,128,0.8583,0.8578806393495967,0.8580012243080074,0.9985686855556829,0.8573186740773564,0.6308583120621944,149851.32761939766,908.1852563628927,3.203174824177306,293554.1495616735,7.347929111322428e-09,0.006909296403834869,4.209894714209608e-06
581,vit_b_32,1,epoch_1,0.03,0.0,0.0,SGD,256,0.6779,0.6765564442915951,0.6843886482401781,0.9967464621639234,0.6614918593280215,0.3128651351918997,15055.348169692203,90.16588530386798,3.18823579893213,292185.0663577137,7.366597568534049e-07,0.6862389976396109,2.0780996338678232e-05
581,vit_b_32,10,epoch_10,0.03,0.0,0.0,SGD,256,0.862,0.8604744954497313,0.8601695799800805,0.9986060595424445,0.8597914491561255,0.6371233835941451,150112.56963573804,891.4198114769533,3.197600315315128,293043.2751017754,7.473097678338297e-09,0.007002556092286706,4.244304025573499e-06
582,vit_b_32,1,epoch_1,0.03,0.0,0.0,SGD,256,0.6693,0.6713543376881955,0.6831404874827055,0.9966595930553074,0.6558767918073619,0.30593523689481333,15024.590452802453,89.88716608914547,3.1947626227007624,292783.21547723043,7.404567029467907e-07,0.6926031138346033,2.0362301245805267e-05
582,vit_b_32,10,epoch_10,0.03,0.0,0.0,SGD,256,0.858,0.8580676256189378,0.8585865156423784,0.9985656553185778,0.8575720935202784,0.6312036372300529,150024.88163339152,890.5119406930171,3.1994692798555415,293214.55588610255,7.485088851825783e-09,0.007021993619920043,4.207326347188824e-06
583,vit_b_32,1,epoch_1,0.03,0.0,0.0,SGD,256,0.6681,0.6698189381841992,0.6819368232356406,0.9966474716720615,0.6523416315144391,0.30414774835711184,15321.950227264375,92.58926496491767,3.1327604703079666,287101.0438457351,7.048964386545824e-07,0.6339971097854312,1.985045923304864e-05
583,vit_b_32,10,epoch_10,0.03,0.0,0.0,SGD,256,0.8621,0.8618386503201246,0.862006562887742,0.9986070694292779,0.861243479497463,0.6395710839699946,152853.45061782803,914.1840144877788,3.1402627684220255,287788.59006581886,7.156342702562843e-09,0.006467414433076053,4.1842109640631066e-06
591,vit_b_32,1,epoch_1,0.03,0.0,0.0,SGD,72,0.7372,0.7355745310447097,0.749119784980325,0.9973454525199599,0.7319644868253726,0.40514351275510635,15313.859904513343,92.26212517800741,3.134415509825404,287252.71952524065,7.077695532741562e-07,0.63725403338265,2.6456002293432326e-05
591,vit_b_32,10,epoch_10,0.03,0.0,0.0,SGD,72,0.8646,0.8634502647233353,0.8625346378758296,0.9986323221887463,0.8623014504232769,0.6430351619176318,154212.2546758278,926.0963706779294,3.1125931010412637,285252.81037146517,7.002045538474295e-09,0.006216947691678408,4.16980585148286e-06
592,vit_b_32,1,epoch_1,0.03,0.0,0.0,SGD,72,0.7375,0.7377790863316851,0.7589519329252176,0.9973484825431455,0.7345263188018447,0.4118599547789901,15426.47891974256,93.23211362399161,3.111533114570323,285155.6681784524,6.952926843961114e-07,0.6169132469854528,2.6698247663755492e-05
592,vit_b_32,10,epoch_10,0.03,0.0,0.0,SGD,72,0.8599,0.8599725326188339,0.8595391776416383,0.998584847254456,0.8589568294098795,0.6347214530479435,154024.94026899847,925.7331058098935,3.1163784200253475,285599.71497586113,7.013311937288274e-09,0.0062421056335261295,4.120900497928631e-06
593,vit_b_32,1,epoch_1,0.03,0.0,0.0,SGD,72,0.7245,0.7230105495434793,0.7397339676084356,0.9972171691643656,0.7182601644959279,0.3864099781663684,15385.44094607029,92.88735506217927,3.119832585120678,285916.2710655731,6.997347717189829e-07,0.6241710428431868,2.5115300856233453e-05
593,vit_b_32,10,epoch_10,0.03,0.0,0.0,SGD,72,0.8614,0.8608053970522758,0.8606874824819838,0.9985999987157207,0.8601185333438087,0.6373043702776034,154307.52432519742,928.7194675309584,3.110671382352151,285076.6949464745,6.9779579372113124e-09,0.006187912958614074,4.130092638480208e-06
601,vit_b_32,1,epoch_1,0.03,0.0,0.0,SGD,96,0.7332,0.7316151758751586,0.7436725386336712,0.9973050484487263,0.726583204811806,0.3978459340388676,15377.610435820823,93.07736935792491,3.121421250741801,286061.86392607715,6.986618749439049e-07,0.6238488686954379,2.587176568812796e-05
601,vit_b_32,10,epoch_10,0.03,0.0,0.0,SGD,96,0.8632,0.8616658195964455,0.8613891199419023,0.9986181807638146,0.8609316888717806,0.6398072366399723,152412.85007468675,918.125876287464,3.1493407528616255,288620.53966213396,7.1462168074298334e-09,0.006495656870377436,4.197856259012597e-06
602,vit_b_32,1,epoch_1,0.03,0.0,0.0,SGD,96,0.7296,0.7297027734148549,0.7525326595958555,0.9972686844939677,0.7270805741903552,0.39954744420009497,15216.623252617323,92.12875968893059,3.154444925338071,289088.3102624863,7.133234272674777e-07,0.6504890158694501,2.6257300162266366e-05
602,vit_b_32,10,epoch_10,0.03,0.0,0.0,SGD,96,0.8617,0.8618469987600436,0.8617633425802045,0.9986030290884457,0.8610592338151206,0.6390975635704116,152113.15529207766,917.8071700991131,3.1555456139104843,289189.1825893316,7.162782746187942e-09,0.006536394936123001,4.201461486636436e-06
603,vit_b_32,1,epoch_1,0.03,0.0,0.0,SGD,96,0.7133,0.7122221624728899,0.728767644287598,0.9971040377474543,0.7071893646706756,0.3691622338056613,15093.514196795652,91.65299721690826,3.1801739061000376,291446.2362207136,7.228745928183158e-07,0.6699961106670502,2.4458335480549277e-05
603,vit_b_32,10,epoch_10,0.03,0.0,0.0,SGD,96,0.858,0.8578579892643623,0.8578827137421778,0.9985656552498727,0.8570114102434316,0.6305321416263489,152732.94486362356,923.9245985371526,3.1427404246581885,288015.6542472127,7.0864829176222845e-09,0.00641438981952124,4.128330938615476e-06
611,vit_b_32,1,epoch_1,0.03,0.0,0.0,SGD,64,0.743,0.7423653043662394,0.7619690561380875,0.9974040384232483,0.7384007538177229,0.41919388345454417,15544.217669398035,93.66883914894424,3.087964992570697,282995.7735769634,6.8680902417925e-07,0.6001893856025186,2.6967834108487356e-05
611,vit_b_32,10,epoch_10,0.03,0.0,0.0,SGD,64,0.8615,0.860307283766782,0.8601405874441245,0.9986010090335405,0.8595963443583626,0.6366054076098469,155059.45500730543,927.2528212661855,3.0955867862258732,283694.27093580004,6.955103279345236e-09,0.006107973344363665,4.10555684966037e-06
612,vit_b_32,1,epoch_1,0.03,0.0,0.0,SGD,64,0.7441,0.7444056660035193,0.7658811399625652,0.9974151492677749,0.7412634187835679,0.4231343764385413,15482.563627766996,92.76881113508716,3.1002617624587083,284122.7079545642,6.962338519552385e-07,0.613280907662778,2.732973599279622e-05
